path,label
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det605_441_27985.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det606_444_27797.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det607_449_27599.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det608_448_27697.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det609_451_27497.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det612_453_27404.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det614_453_27313.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det616_454_27216.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det619_451_27131.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187127_det624_450_27036.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det600_443_28290.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det602_442_28196.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det603_445_28392.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det604_443_28083.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det606_447_28486.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det607_449_28581.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det609_452_28677.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det610_454_28787.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det611_456_28890.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187128_det613_454_28990.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det609_453_29986.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det611_452_29892.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det613_454_29183.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det613_456_29088.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det616_453_29784.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det616_454_29285.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det618_453_29568.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det618_454_29376.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det618_454_29676.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187129_det619_454_29471.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187130_det585_452_31042.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187130_det601_455_30672.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187130_det608_454_30083.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187130_det609_454_30374.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187131_det579_453_31816.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187131_det580_452_31957.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187131_det584_452_31611.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det574_447_32935.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det575_451_32830.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det576_453_32709.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det578_449_32124.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det578_449_32316.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det580_450_32449.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187132_det581_452_32589.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det552_460_33901.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det552_462_33993.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det554_457_33790.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det557_457_33686.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det559_454_33568.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det560_450_33464.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det561_449_33356.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det564_449_33264.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det568_448_33142.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187133_det572_447_33042.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det547_458_34194.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det552_465_34092.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det552_481_34889.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det553_472_34782.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det557_452_34298.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det560_471_34679.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det563_471_34487.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det564_475_34580.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187134_det568_462_34397.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det528_514_35409.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det529_515_35303.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det530_516_35506.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det530_519_35619.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det531_514_35205.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det532_520_35720.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det535_523_35830.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det537_506_35104.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det544_519_35923.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187135_det547_496_35001.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det469_498_36945.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det473_502_36851.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det486_515_36743.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det499_526_36649.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det512_532_36556.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det521_523_36322.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det521_532_36460.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det531_501_36222.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det536_503_36124.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187136_det539_509_36019.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det475_501_37041.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det476_499_37144.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det479_491_37248.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det486_479_37341.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det489_480_37436.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det491_481_37534.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det495_476_37645.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det502_469_37756.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det521_469_37860.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187137_det532_454_37958.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det551_429_38060.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det553_414_38153.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det554_418_38257.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det556_417_38361.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det559_412_38456.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det563_414_38556.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det567_423_38950.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det568_416_38654.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det572_420_38746.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187138_det573_424_38861.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det554_392_39851.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det556_387_39940.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det558_401_39444.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det559_391_39741.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det563_402_39338.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det564_421_39046.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det565_406_39241.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det565_411_39145.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187139_det569_392_39626.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det534_380_40957.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det537_381_40860.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det542_383_40743.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det548_388_40643.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det550_387_40543.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det556_388_40445.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det557_387_40343.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det558_383_40059.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det560_383_40250.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187140_det565_383_40152.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det520_381_41751.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det521_381_41655.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det529_376_41164.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det531_373_41375.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det531_373_41469.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187141_det532_379_41053.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det513_375_42359.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det514_330_42989.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det516_346_42775.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det517_353_42669.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det517_382_42047.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det518_378_42250.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187142_det520_384_42152.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det499_338_43947.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det507_329_43293.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det508_330_43186.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det509_330_43396.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det512_330_43521.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187143_det514_331_43633.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187144_det483_343_44988.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187144_det494_342_44144.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187144_det494_346_44446.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187145_det480_343_45088.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187146_det438_357_46999.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187146_det441_358_46781.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187146_det477_344_46555.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187147_det438_357_47104.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187147_det438_357_47217.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187147_det445_345_47692.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187157_det542_344_57645.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187158_det543_347_58040.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187158_det557_342_58441.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187158_det561_349_58750.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187158_det562_352_58988.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187158_det565_353_58880.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187159_det552_325_59519.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187159_det557_349_59093.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187159_det562_342_59193.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187159_det563_341_59296.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187160_det531_324_60589.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187161_det556_318_61161.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187161_det556_318_61842.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187161_det557_316_61990.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det558_319_62269.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det563_318_62686.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det564_317_62789.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det566_313_62999.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det571_317_62491.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187162_det573_313_62391.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det534_300_63984.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det543_299_63879.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det548_295_63776.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det553_317_63374.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det554_287_63672.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det556_287_63574.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det559_314_63280.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187163_det564_313_63185.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det523_316_64571.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det524_316_64667.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det525_304_64183.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det525_307_64285.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det526_307_64874.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det526_307_64975.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det526_313_64474.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det526_313_64765.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det528_300_64087.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187164_det528_309_64373.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187165_det513_327_65910.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187165_det515_330_65549.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187165_det539_327_65256.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det514_332_66005.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det516_330_66222.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det517_331_66117.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det519_334_66318.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det524_331_66421.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det528_331_66529.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det538_336_66916.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187166_det539_338_66813.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187167_det535_333_67023.png,60
C:\Users\Minko\Desktop\DP\VisionPilot-XR\dataset\60 resize_64_fs0.9_is0.75\frame1765187167_det539_330_67129.png,60
